timestamp,valor_temperatura_exterior,valor_luminosidad_exterior,valor_humedad,valor_pureza_aire,temperatura_aire_acondicionado,luminosidad_encendido_luces,encender_humidificador,encender_purificador
2025-06-30 13:00:00,25.51472657248058,800,38.5,107,27.4,148,0,1
2025-06-30 14:00:00,27.206666778950197,700,33.5,82,25.0,234,1,1
2025-06-30 15:00:00,26.86197536748432,600,30.0,82,25.9,411,1,1
2025-06-30 16:00:00,27.420409342948506,500,30.0,57,26.7,496,1,1
2025-06-30 17:00:00,26.952446672579764,500,30.0,82,27.0,482,1,1
2025-06-30 18:00:00,27.817698339738676,400,30.0,82,25.2,646,1,1
2025-07-01 08:00:00,23.949162280716987,568,65.9,163,27.2,439,0,1
2025-07-01 09:00:00,24.424365707656115,668,65.9,168,25.2,419,0,1
2025-07-01 10:00:00,25.99082284168079,643,70.0,143,25.9,362,0,1
2025-07-01 11:00:00,25.98482425159707,668,68.0,138,27.9,439,0,1
2025-07-01 12:00:00,26.204667573788008,643,70.0,143,27.0,340,0,1
2025-07-01 13:00:00,26.796396878204888,743,70.0,168,25.7,200,0,1
2025-07-01 14:00:00,26.17025504466976,743,70.0,143,25.0,131,0,1
2025-07-01 15:00:00,27.98508462674603,768,70.0,143,27.8,298,0,1
2025-07-01 16:00:00,27.63932146573065,800,70.0,138,26.8,144,0,1
2025-07-01 17:00:00,27.567785162880128,800,70.0,163,25.2,291,0,1
2025-07-01 18:00:00,27.329097406831696,800,65.0,188,27.0,187,0,1
2025-07-02 08:00:00,24.49663041436396,656,66.3,54,27.9,372,0,1
2025-07-02 09:00:00,25.101558093886837,631,70.0,79,26.8,314,0,1
2025-07-02 10:00:00,24.25382805040526,531,65.0,104,27.5,454,0,1
2025-07-02 11:00:00,25.480189602207734,631,70.0,129,26.2,470,0,1
2025-07-02 12:00:00,26.142380390434713,606,68.0,129,27.2,411,0,1
2025-07-02 13:00:00,27.376624203472776,556,63.0,104,27.4,333,0,1
2025-07-02 14:00:00,26.84929378512592,556,70.0,79,27.6,384,0,1
2025-07-02 15:00:00,27.577487588340585,656,70.0,79,27.0,325,0,1
2025-07-02 16:00:00,26.594399169441598,656,70.0,84,27.3,422,0,1
2025-07-02 17:00:00,28.42927537150294,681,70.0,59,25.5,325,0,1
2025-07-02 18:00:00,27.90879757754894,781,70.0,59,27.5,114,0,1
2025-07-03 08:00:00,23.795701382093768,568,40.3,103,27.6,302,0,1
2025-07-03 09:00:00,24.0514634762212,618,42.3,103,27.5,498,0,1
2025-07-03 10:00:00,24.87981194949687,718,40.3,103,25.6,256,0,1
2025-07-03 11:00:00,25.688363089126927,618,35.3,98,26.5,446,0,1
2025-07-03 12:00:00,25.35765887010065,518,35.3,103,27.9,324,0,1
2025-07-03 13:00:00,25.99762314192251,518,30.299999999999997,108,26.5,440,1,1
2025-07-03 14:00:00,26.19458465063288,543,32.3,83,26.6,421,1,1
2025-07-03 15:00:00,27.413321998846754,643,32.3,83,25.6,322,1,1
2025-07-03 16:00:00,27.83782907944131,593,37.3,78,26.3,367,1,1
2025-07-03 17:00:00,27.449120710471842,568,32.3,78,28.0,348,1,1
2025-07-03 18:00:00,27.489379961032096,543,42.3,78,26.1,400,1,1
2025-07-04 08:00:00,24.48985431767181,737,62.8,20,25.6,158,0,0
2025-07-04 09:00:00,25.341785872153398,787,60.8,25,25.6,194,0,0
2025-07-04 10:00:00,25.84756225516828,787,65.8,25,27.8,284,0,0
2025-07-04 11:00:00,25.69100896071745,800,70.0,30,27.8,158,0,0
2025-07-04 12:00:00,26.416196677767047,775,70.0,30,27.0,229,0,0
2025-07-04 13:00:00,27.150636663437986,800,65.0,30,26.3,133,0,0
2025-07-04 14:00:00,26.91721117284942,700,67.0,20,26.3,264,0,0
2025-07-04 15:00:00,27.8385817178679,725,70.0,25,26.3,239,0,0
2025-07-04 16:00:00,28.181779202737605,625,60.0,50,25.9,416,0,0
2025-07-04 17:00:00,28.24207612166092,525,50.0,45,26.5,375,0,0
2025-07-04 18:00:00,28.991531756546664,475,50.0,50,27.0,533,0,0
2025-07-05 08:00:00,24.334955424937593,698,41.6,138,25.8,445,0,1
2025-07-05 09:00:00,24.221622694546806,748,31.6,163,26.7,257,1,1
2025-07-05 10:00:00,25.292407186195657,798,30.0,158,25.5,153,1,1
2025-07-05 11:00:00,25.278324332931568,800,30.0,158,25.4,263,1,1
2025-07-05 12:00:00,26.746159619410083,775,40.0,183,26.0,115,1,1
2025-07-05 13:00:00,26.605937829973513,800,50.0,178,25.6,177,0,1
2025-07-05 14:00:00,27.754538201683516,750,45.0,183,25.8,137,0,1
2025-07-05 15:00:00,27.063241379632142,775,45.0,200,26.8,289,0,1
2025-07-05 16:00:00,26.712556456499385,725,55.0,200,25.4,189,0,1
2025-07-05 17:00:00,27.5681872928718,725,53.0,175,26.1,186,0,1
2025-07-05 18:00:00,28.595959877526937,675,58.0,200,25.3,380,0,1
2025-07-06 08:00:00,23.90385031555002,568,64.0,188,27.7,459,0,1
2025-07-06 09:00:00,24.407785554753236,668,69.0,163,25.1,338,0,1
2025-07-06 10:00:00,24.362018893998453,693,70.0,188,25.2,393,0,1
2025-07-06 11:00:00,26.060442114129096,668,65.0,193,25.4,402,0,1
2025-07-06 12:00:00,26.92046311830501,693,70.0,188,26.3,415,0,1
2025-07-06 13:00:00,25.91282916789239,693,65.0,163,25.8,301,0,1
2025-07-06 14:00:00,26.324414821615363,793,55.0,163,26.6,119,0,1
2025-07-06 15:00:00,26.90962805376343,743,57.0,168,27.0,170,0,1
2025-07-06 16:00:00,27.482075411789083,718,59.0,193,26.5,237,0,1
2025-07-06 17:00:00,28.251341739141427,668,61.0,168,25.1,395,0,1
2025-07-06 18:00:00,27.59996493749414,668,66.0,168,25.3,409,0,1
2025-07-07 08:00:00,23.796811344661787,401,50.9,32,25.4,567,0,0
2025-07-07 09:00:00,24.8375078456465,401,60.9,27,26.9,682,0,0
2025-07-07 10:00:00,25.107696016875167,351,62.9,20,27.6,673,0,0
2025-07-07 11:00:00,24.733588377343196,351,67.9,20,25.4,637,0,0
2025-07-07 12:00:00,25.39508258169618,326,69.9,45,27.6,604,0,0
2025-07-07 13:00:00,27.124101887789255,426,64.9,20,26.3,511,0,0
2025-07-07 14:00:00,26.818606259205765,426,62.900000000000006,45,27.9,601,0,0
2025-07-07 15:00:00,26.671144889722594,526,60.900000000000006,70,27.6,476,0,0
2025-07-07 16:00:00,27.726069394533724,501,55.900000000000006,65,26.6,475,0,0
2025-07-07 17:00:00,27.89713733430352,451,65.9,60,26.6,561,0,0
2025-07-07 18:00:00,28.363777919510596,551,55.900000000000006,60,27.5,343,0,0
2025-07-08 08:00:00,23.066139871303797,734,59.900000000000006,25,25.9,267,0,0
2025-07-08 09:00:00,24.78298159223777,759,61.900000000000006,20,25.7,245,0,0
2025-07-08 10:00:00,25.889365088416763,759,51.900000000000006,20,25.1,275,0,0
2025-07-08 11:00:00,26.077759005918953,709,56.900000000000006,20,25.2,126,0,0
2025-07-08 12:00:00,25.814518882876598,609,51.900000000000006,20,26.0,417,0,0
2025-07-08 13:00:00,26.491807344215026,509,46.900000000000006,20,26.8,318,0,0
2025-07-08 14:00:00,26.82612119500666,459,41.900000000000006,20,25.7,510,0,0
2025-07-08 15:00:00,26.24812153178016,509,51.900000000000006,20,27.6,341,0,0
2025-07-08 16:00:00,27.25606519086112,559,61.900000000000006,25,27.2,325,0,0
2025-07-08 17:00:00,27.36580668887766,459,56.900000000000006,25,25.5,547,0,0
2025-07-08 18:00:00,28.347857703214785,484,61.900000000000006,50,25.8,595,0,0
2025-07-09 08:00:00,23.299044745887905,176,53.3,168,26.9,727,0,1
2025-07-09 09:00:00,23.699939802151302,151,43.3,173,28.0,792,0,1
2025-07-09 10:00:00,24.60750532935982,126,33.3,148,25.1,778,1,1
2025-07-09 11:00:00,25.2099052066541,126,35.3,173,27.7,726,1,1
2025-07-09 12:00:00,25.36755978155859,100,30.0,198,25.7,758,1,1
2025-07-09 13:00:00,25.881519342653355,125,30.0,173,26.9,773,1,1
2025-07-09 14:00:00,26.771869332015758,100,35.0,168,27.1,751,1,1
2025-07-09 15:00:00,27.188008951407323,100,40.0,173,27.8,748,1,1
2025-07-09 16:00:00,27.267299994292973,125,45.0,168,27.6,796,1,1
2025-07-09 17:00:00,26.87872283829863,100,47.0,163,26.8,796,0,1
2025-07-09 18:00:00,28.003358737334207,100,37.0,188,26.7,783,0,1
2025-07-10 08:00:00,23.008276798462234,542,36.1,93,26.9,471,0,1
2025-07-10 09:00:00,24.218382292627776,542,30.0,98,25.4,341,1,1
2025-07-10 10:00:00,25.291808421413673,567,30.0,103,27.4,329,1,1
2025-07-10 11:00:00,25.956162486613035,567,32.0,98,26.8,451,1,1
2025-07-10 12:00:00,25.65545781007895,567,37.0,98,27.5,376,1,1
2025-07-10 13:00:00,26.39897698893866,517,39.0,73,27.7,432,1,1
2025-07-10 14:00:00,26.35709253836085,617,34.0,48,27.9,352,1,0
2025-07-10 15:00:00,27.09939465627614,592,34.0,48,25.1,453,1,0
2025-07-10 16:00:00,26.935242275420965,567,39.0,53,27.4,320,1,0
2025-07-10 17:00:00,28.53732490223751,517,44.0,58,27.6,497,1,0
2025-07-10 18:00:00,28.171411598432474,542,42.0,83,27.8,431,1,0
2025-07-11 08:00:00,23.266122924717653,634,65.7,67,27.9,317,0,0
2025-07-11 09:00:00,23.87100309871719,659,60.7,72,27.3,343,0,0
2025-07-11 10:00:00,24.884286615798878,684,50.7,67,26.6,424,0,0
2025-07-11 11:00:00,25.056481292631197,634,45.7,92,27.8,439,0,0
2025-07-11 12:00:00,26.493788985950584,584,43.7,87,26.1,357,0,0
2025-07-11 13:00:00,26.141749126509872,609,53.7,112,26.9,362,0,1
2025-07-11 14:00:00,27.460803022239258,634,63.7,117,25.7,326,0,1
2025-07-11 15:00:00,27.906164245683833,734,58.7,122,26.8,226,0,1
2025-07-11 16:00:00,26.879296001956046,759,58.7,122,27.4,220,0,1
2025-07-11 17:00:00,28.147509913116856,800,53.7,97,25.2,240,0,1
2025-07-11 18:00:00,27.5501523530145,800,55.7,97,26.7,248,0,1
2025-07-12 08:00:00,23.29241769934935,245,33.8,41,26.2,740,1,0
2025-07-12 09:00:00,23.65855862604613,295,31.799999999999997,66,27.3,705,1,0
2025-07-12 10:00:00,25.704265660395297,270,33.8,41,25.2,767,1,0
2025-07-12 11:00:00,25.27725596675218,320,31.799999999999997,41,27.8,534,1,0
2025-07-12 12:00:00,25.27982396487556,370,36.8,20,27.9,663,1,0
2025-07-12 13:00:00,25.545384208406876,370,34.8,25,27.7,560,1,0
2025-07-12 14:00:00,27.07695932082015,345,36.8,30,26.6,654,1,0
2025-07-12 15:00:00,26.293896583082685,395,34.8,30,26.3,529,1,0
2025-07-12 16:00:00,27.134218356681846,420,39.8,25,25.5,630,1,0
2025-07-12 17:00:00,27.102863177038152,395,30.0,30,25.9,659,1,0
2025-07-12 18:00:00,28.66370907548168,345,32.0,55,28.0,653,1,0
2025-07-13 08:00:00,23.884627997910876,800,54.2,60,26.9,130,0,0
2025-07-13 09:00:00,24.424896967096576,750,54.2,35,26.7,277,0,0
2025-07-13 10:00:00,25.06710195950467,800,59.2,60,25.0,108,0,0
2025-07-13 11:00:00,25.19184715246118,800,64.2,65,25.1,232,0,0
2025-07-13 12:00:00,26.178184639247476,750,62.2,70,26.2,120,0,0
2025-07-13 13:00:00,26.46080236234945,775,62.2,95,25.6,242,0,0
2025-07-13 14:00:00,27.663899122956956,725,52.2,120,27.3,231,0,1
2025-07-13 15:00:00,27.326998314911737,700,50.2,95,26.5,109,0,1
2025-07-13 16:00:00,28.389487800824206,700,45.2,100,27.3,127,0,1
2025-07-13 17:00:00,27.202482037018925,800,55.2,75,26.6,141,0,1
2025-07-13 18:00:00,28.411627499313475,800,65.2,80,25.2,205,0,1
2025-07-14 08:00:00,23.59491055795535,172,55.8,141,25.5,721,0,1
2025-07-14 09:00:00,24.51565407401331,122,57.8,116,25.7,774,0,1
2025-07-14 10:00:00,24.928453060589206,222,52.8,111,27.2,798,0,1
2025-07-14 11:00:00,25.586834002369212,322,42.8,106,27.3,609,0,1
2025-07-14 12:00:00,26.07771912293944,222,32.8,111,26.7,742,1,1
2025-07-14 13:00:00,25.955427885527968,247,34.8,116,25.1,713,1,1
2025-07-14 14:00:00,27.29872072726817,297,30.0,91,27.1,751,1,1
2025-07-14 15:00:00,27.557726629842445,397,32.0,86,26.4,609,1,1
2025-07-14 16:00:00,26.806369485949315,297,42.0,91,25.6,780,1,1
2025-07-14 17:00:00,27.733749541747045,322,42.0,116,25.0,611,1,1
2025-07-14 18:00:00,28.282463915475738,322,37.0,91,26.3,546,1,1
2025-07-15 08:00:00,23.611051898869146,389,47.3,175,26.4,699,0,1
2025-07-15 09:00:00,25.044392467401398,439,37.3,180,27.6,645,0,1
2025-07-15 10:00:00,24.374677724482712,339,37.3,155,26.4,563,0,1
2025-07-15 11:00:00,24.571873244530522,314,32.3,130,25.5,504,1,1
2025-07-15 12:00:00,26.679311657845513,214,30.0,155,26.3,774,1,1
2025-07-15 13:00:00,26.581168872914887,264,30.0,150,26.7,784,1,1
2025-07-15 14:00:00,25.84112958099754,289,30.0,125,25.6,739,1,1
2025-07-15 15:00:00,27.27476395311171,239,30.0,120,25.9,753,1,1
2025-07-15 16:00:00,28.23339445663227,189,30.0,115,25.0,769,1,1
2025-07-15 17:00:00,27.43323971366005,100,35.0,140,26.2,711,1,1
2025-07-15 18:00:00,28.355156761383103,100,30.0,140,26.0,787,1,1
2025-07-16 08:00:00,24.012171578831065,730,67.1,20,26.7,211,0,0
2025-07-16 09:00:00,24.50691171643516,630,70.0,45,25.8,369,0,0
2025-07-16 10:00:00,25.226729351049826,655,70.0,45,25.9,498,0,0
2025-07-16 11:00:00,25.501786780571656,630,70.0,50,26.0,421,0,0
2025-07-16 12:00:00,27.157728892080158,655,68.0,45,27.0,430,0,0
2025-07-16 13:00:00,26.24796159181918,655,63.0,40,26.1,390,0,0
2025-07-16 14:00:00,26.613406399542892,605,65.0,35,27.4,384,0,0
2025-07-16 15:00:00,26.800505115545267,555,60.0,60,25.7,454,0,0
2025-07-16 16:00:00,27.63072054387644,580,58.0,35,27.9,360,0,0
2025-07-16 17:00:00,27.79807706129232,580,63.0,35,27.8,361,0,0
2025-07-16 18:00:00,28.344902253829133,555,61.0,35,27.7,374,0,0
2025-07-17 08:00:00,24.304241710400575,284,44.3,46,27.3,706,0,0
2025-07-17 09:00:00,24.245507888075363,184,39.3,71,26.8,781,0,0
2025-07-17 10:00:00,24.58952460004941,234,49.3,46,27.1,762,0,0
2025-07-17 11:00:00,25.179428296577445,284,39.3,46,26.4,711,0,0
2025-07-17 12:00:00,26.501628786332486,309,44.3,46,25.5,667,0,0
2025-07-17 13:00:00,26.408530747426767,309,44.3,71,26.5,635,0,0
2025-07-17 14:00:00,27.65823584514438,334,49.3,46,26.7,654,0,0
2025-07-17 15:00:00,27.603357355420865,234,51.3,51,26.2,754,0,0
2025-07-17 16:00:00,28.11830613310363,259,49.3,56,26.7,749,0,0
2025-07-17 17:00:00,28.01087286946017,209,39.3,61,25.0,723,0,0
2025-07-17 18:00:00,27.82675770576301,309,39.3,66,26.3,629,0,0
2025-07-18 08:00:00,23.838586102468028,678,65.6,136,26.6,419,0,1
2025-07-18 09:00:00,24.984581815167957,678,67.6,111,27.3,499,0,1
2025-07-18 10:00:00,24.548099444702494,653,67.6,106,25.2,311,0,1
2025-07-18 11:00:00,26.23512617701518,553,69.6,106,27.8,421,0,1
2025-07-18 12:00:00,26.80754601921381,553,70.0,106,28.0,456,0,1
2025-07-18 13:00:00,26.987750777061,603,70.0,111,26.9,380,0,1
2025-07-18 14:00:00,26.979892267303423,503,70.0,111,25.6,466,0,1
2025-07-18 15:00:00,27.079738652280692,553,68.0,106,27.3,325,0,1
2025-07-18 16:00:00,27.025628191604508,503,70.0,101,26.7,476,0,1
2025-07-18 17:00:00,27.801030415034987,478,70.0,76,25.5,695,0,1
2025-07-18 18:00:00,28.2900033853132,428,60.0,101,27.2,542,0,1
2025-07-19 08:00:00,23.8822175490303,414,56.3,141,26.6,534,0,1
2025-07-19 09:00:00,24.77001024557484,389,58.3,141,25.2,641,0,1
2025-07-19 10:00:00,24.910531333814497,289,63.3,141,27.0,716,0,1
2025-07-19 11:00:00,25.770823109409005,389,65.3,146,25.5,564,0,1
2025-07-19 12:00:00,26.114367717834472,339,67.3,146,27.9,576,0,1
2025-07-19 13:00:00,25.54725910334556,364,65.3,151,26.7,698,0,1
2025-07-19 14:00:00,27.572658380167407,389,55.3,146,27.9,510,0,1
2025-07-19 15:00:00,27.512151211695958,339,65.3,151,25.3,595,0,1
2025-07-19 16:00:00,27.98525546948701,364,70.0,151,27.5,534,0,1
2025-07-19 17:00:00,27.662039088179174,389,70.0,146,25.8,635,0,1
2025-07-19 18:00:00,28.293238497724992,489,70.0,151,27.5,666,0,1
2025-07-20 08:00:00,23.286614914077614,198,38.5,178,25.4,776,0,1
2025-07-20 09:00:00,24.252459027663328,173,36.5,200,25.8,733,0,1
2025-07-20 10:00:00,24.01805470844642,223,34.5,175,26.3,734,1,1
2025-07-20 11:00:00,25.717571331019045,198,30.0,150,28.0,740,1,1
2025-07-20 12:00:00,26.552189114027694,100,30.0,175,25.3,743,1,1
2025-07-20 13:00:00,25.72908479143807,125,32.0,175,27.1,798,1,1
2025-07-20 14:00:00,27.152593670184032,175,42.0,170,27.5,751,1,1
2025-07-20 15:00:00,26.9511455033988,150,37.0,145,27.3,721,1,1
2025-07-20 16:00:00,27.35066703420962,100,32.0,120,26.1,726,1,1
2025-07-20 17:00:00,28.44716252801465,200,30.0,95,27.8,728,1,1
2025-07-20 18:00:00,28.583666806529198,225,30.0,100,27.3,780,1,1
2025-07-21 08:00:00,23.814651806457135,100,61.8,142,25.9,798,0,1
2025-07-21 09:00:00,24.10570295808875,100,70.0,147,26.6,766,0,1
2025-07-21 10:00:00,25.432739252633375,100,70.0,142,28.0,772,0,1
2025-07-21 11:00:00,26.064500167769406,125,70.0,167,26.3,782,0,1
2025-07-21 12:00:00,25.33337840984288,100,65.0,142,27.7,772,0,1
2025-07-21 13:00:00,25.687420768254178,125,67.0,142,27.8,781,0,1
2025-07-21 14:00:00,26.060329267568868,100,57.0,167,26.1,734,0,1
2025-07-21 15:00:00,27.488205009065865,100,47.0,192,26.9,772,0,1
2025-07-21 16:00:00,27.706352583545424,100,49.0,197,25.1,735,0,1
2025-07-21 17:00:00,28.573050831853934,200,44.0,192,26.8,726,0,1
2025-07-21 18:00:00,27.12554740881926,250,49.0,200,26.8,754,0,1
2025-07-22 08:00:00,24.18077862318784,325,70.0,92,27.7,523,0,1
2025-07-22 09:00:00,24.997844772995993,425,70.0,92,27.6,554,0,1
2025-07-22 10:00:00,25.63559260094717,325,60.0,67,27.8,598,0,1
2025-07-22 11:00:00,25.65129849664041,225,58.0,62,26.3,776,0,1
2025-07-22 12:00:00,25.34574403271338,250,68.0,62,25.9,771,0,1
2025-07-22 13:00:00,26.854915462734418,250,68.0,87,27.2,776,0,1
2025-07-22 14:00:00,26.493883373383905,300,70.0,112,26.8,608,0,1
2025-07-22 15:00:00,27.352316310923104,200,70.0,107,25.4,797,0,1
2025-07-22 16:00:00,27.89411170463589,150,65.0,82,28.0,727,0,1
2025-07-22 17:00:00,27.80927892975803,250,70.0,107,26.5,773,0,1
2025-07-22 18:00:00,28.442348870761645,150,70.0,82,27.0,723,0,1
2025-07-23 08:00:00,23.268094752180104,164,54.4,163,27.2,795,0,1
2025-07-23 09:00:00,24.94195817425377,164,54.4,168,25.3,710,0,1
2025-07-23 10:00:00,24.95426914421724,100,64.4,193,26.9,796,0,1
2025-07-23 11:00:00,26.26740668925281,200,54.400000000000006,200,25.9,729,0,1
2025-07-23 12:00:00,25.598581742680704,100,52.400000000000006,195,26.6,702,0,1
2025-07-23 13:00:00,26.109839928845705,100,50.400000000000006,170,27.9,701,0,1
2025-07-23 14:00:00,27.00509571161022,100,50.400000000000006,165,27.4,740,0,1
2025-07-23 15:00:00,26.767735293527387,150,48.400000000000006,160,25.7,757,0,1
2025-07-23 16:00:00,26.94234743190004,125,46.400000000000006,160,27.2,755,0,1
2025-07-23 17:00:00,27.3978514554278,100,51.400000000000006,160,27.3,782,0,1
2025-07-23 18:00:00,28.13913472799337,100,51.400000000000006,135,25.3,784,0,1
2025-07-24 08:00:00,23.22953601376781,100,52.7,74,27.1,753,0,1
2025-07-24 09:00:00,24.670342202858404,150,47.7,69,26.9,726,0,1
2025-07-24 10:00:00,24.786082665769232,100,57.7,64,25.4,733,0,1
2025-07-24 11:00:00,24.800121761976786,100,67.7,64,27.6,779,0,1
2025-07-24 12:00:00,25.50564563594877,150,70.0,69,25.8,767,0,1
2025-07-24 13:00:00,26.090768714983195,100,70.0,94,25.4,719,0,1
2025-07-24 14:00:00,26.83251599063657,200,60.0,119,25.9,742,0,1
2025-07-24 15:00:00,26.715563277404275,250,62.0,124,25.1,773,0,1
2025-07-24 16:00:00,27.78409777950297,350,67.0,129,26.1,693,0,1
2025-07-24 17:00:00,26.907265830691397,400,70.0,104,27.1,529,0,1
2025-07-24 18:00:00,28.646890643988204,425,70.0,79,25.7,544,0,1
2025-07-25 08:00:00,23.68563985762116,206,56.599999999999994,74,25.9,729,0,1
2025-07-25 09:00:00,24.941249964883433,106,54.599999999999994,69,27.6,709,0,1
2025-07-25 10:00:00,24.4708594006359,100,59.599999999999994,94,25.4,705,0,1
2025-07-25 11:00:00,25.551947096602625,200,61.599999999999994,89,26.0,790,0,1
2025-07-25 12:00:00,26.143999523054116,175,63.599999999999994,94,25.7,778,0,1
2025-07-25 13:00:00,27.40865615629546,200,61.599999999999994,69,25.9,756,0,1
2025-07-25 14:00:00,26.96513361564655,175,56.599999999999994,64,26.9,710,0,1
2025-07-25 15:00:00,26.426698665342553,275,66.6,69,25.7,725,0,1
2025-07-25 16:00:00,27.424076970529335,375,61.599999999999994,94,27.8,504,0,1
2025-07-25 17:00:00,27.76285003067082,400,63.599999999999994,99,27.2,521,0,1
2025-07-25 18:00:00,28.92719325709747,300,68.6,94,27.6,653,0,1
2025-07-26 08:00:00,23.137320878170843,438,52.5,173,26.9,673,0,1
2025-07-26 09:00:00,24.89609413539692,538,57.5,178,26.0,377,0,1
2025-07-26 10:00:00,25.80926323755362,488,52.5,178,25.4,537,0,1
2025-07-26 11:00:00,24.902566800298775,488,50.5,183,27.0,553,0,1
2025-07-26 12:00:00,27.065451865858172,463,55.5,178,27.8,658,0,1
2025-07-26 13:00:00,26.145746410659747,413,65.5,200,26.5,640,0,1
2025-07-26 14:00:00,26.736747266087598,413,63.5,200,25.3,602,0,1
2025-07-26 15:00:00,27.839214980004567,363,65.5,175,26.1,616,0,1
2025-07-26 16:00:00,26.907447574712187,413,55.5,180,27.6,547,0,1
2025-07-26 17:00:00,28.105893018938488,438,55.5,180,26.0,502,0,1
2025-07-26 18:00:00,27.58880976962083,413,57.5,180,25.0,517,0,1
2025-07-27 08:00:00,24.631752398723243,328,31.5,174,25.6,566,1,1
2025-07-27 09:00:00,24.631411593086355,328,30.0,199,27.5,523,1,1
2025-07-27 10:00:00,25.392294491867204,428,30.0,199,27.7,669,1,1
2025-07-27 11:00:00,25.667280910783667,378,35.0,174,26.3,576,1,1
2025-07-27 12:00:00,25.65360559626974,403,35.0,149,26.3,576,1,1
2025-07-27 13:00:00,25.820128598067715,353,33.0,124,25.1,563,1,1
2025-07-27 14:00:00,27.015246725970197,403,35.0,149,27.4,544,1,1
2025-07-27 15:00:00,26.60532110611503,303,37.0,154,27.1,579,1,1
2025-07-27 16:00:00,26.498125198472934,403,30.0,149,27.3,519,1,1
2025-07-27 17:00:00,28.147360054414957,428,30.0,149,25.2,561,1,1
2025-07-27 18:00:00,28.323018770755947,478,30.0,124,27.0,535,1,1
2025-07-28 08:00:00,24.08728006794806,427,30.0,71,26.8,543,1,1
2025-07-28 09:00:00,24.61515109705563,452,40.0,71,26.2,698,1,1
2025-07-28 10:00:00,24.85614551545196,502,38.0,46,25.2,401,1,0
2025-07-28 11:00:00,25.807410101076584,402,36.0,71,26.7,581,1,0
2025-07-28 12:00:00,25.951948235102332,302,34.0,66,26.5,662,1,0
2025-07-28 13:00:00,26.204925733605656,352,30.0,61,25.6,612,1,0
2025-07-28 14:00:00,26.686789885914514,352,32.0,66,27.7,597,1,0
2025-07-28 15:00:00,28.066098742167863,302,42.0,61,26.3,672,1,0
2025-07-28 16:00:00,26.8845473192675,252,47.0,66,27.2,764,0,0
2025-07-28 17:00:00,28.0493963455334,277,45.0,66,26.0,723,0,0
2025-07-28 18:00:00,28.308764330593036,227,40.0,71,25.3,728,0,0
2025-07-29 08:00:00,24.181136287737313,361,64.6,86,27.6,535,0,0
2025-07-29 09:00:00,24.98493695188791,411,54.599999999999994,86,25.0,556,0,0
2025-07-29 10:00:00,24.371325848501808,511,49.599999999999994,91,26.1,453,0,0
2025-07-29 11:00:00,25.862370277543544,561,49.599999999999994,66,26.6,366,0,0
2025-07-29 12:00:00,25.499075837527123,586,39.599999999999994,71,26.5,393,0,0
2025-07-29 13:00:00,25.50197716483618,686,34.599999999999994,66,26.1,434,1,0
2025-07-29 14:00:00,27.19721505604834,636,36.599999999999994,61,25.2,354,1,0
2025-07-29 15:00:00,26.868863874690515,636,38.599999999999994,86,26.5,406,1,0
2025-07-29 16:00:00,28.11362491317873,736,30.0,61,25.9,296,1,0
2025-07-29 17:00:00,27.34529241431797,736,30.0,36,25.0,285,1,0
2025-07-29 18:00:00,28.46825311922383,786,40.0,61,27.9,164,1,0
2025-07-30 08:00:00,24.23323452908575,685,54.3,141,27.0,446,0,1
2025-07-30 09:00:00,23.88294490938412,585,56.3,116,27.1,452,0,1
2025-07-30 10:00:00,24.366438162782142,585,46.3,111,27.3,442,0,1
2025-07-30 11:00:00,25.769089709830347,685,56.3,86,26.1,390,0,1
2025-07-30 12:00:00,26.410582817569075,735,56.3,81,27.4,118,0,1
2025-07-30 13:00:00,26.20067360917887,800,56.3,56,25.1,182,0,1
2025-07-30 14:00:00,26.495140919590394,800,66.3,61,26.6,100,0,1
2025-07-30 15:00:00,27.538862156734268,800,64.3,56,26.7,244,0,1
2025-07-30 16:00:00,27.41640289521503,800,59.3,56,26.3,116,0,1
2025-07-30 17:00:00,27.081790017009155,800,69.3,81,26.6,193,0,1
2025-07-30 18:00:00,27.696152277933436,775,69.3,106,25.7,182,0,1
2025-07-31 08:00:00,23.28521770352346,573,50.4,113,25.9,458,0,1
2025-07-31 09:00:00,23.790257631156933,523,40.4,138,25.6,309,0,1
2025-07-31 10:00:00,25.50517166160173,548,30.4,143,26.1,374,1,1
2025-07-31 11:00:00,25.708816398076195,448,30.4,148,25.8,618,1,1
2025-07-31 12:00:00,26.083133283786132,473,30.0,153,25.8,627,1,1
2025-07-31 13:00:00,26.532595173364225,373,40.0,178,26.6,560,1,1
2025-07-31 14:00:00,27.14197705361466,423,35.0,178,25.1,647,1,1
2025-07-31 15:00:00,27.16061228683609,423,40.0,178,27.1,570,1,1
2025-07-31 16:00:00,28.34251349143434,423,38.0,153,25.9,601,1,1
2025-07-31 17:00:00,28.06584929492505,323,40.0,158,25.9,676,1,1
2025-07-31 18:00:00,28.415622167296878,373,35.0,163,26.8,527,1,1
2025-08-01 08:00:00,24.233757709474833,241,36.6,96,25.5,713,1,1
2025-08-01 09:00:00,24.140017060367864,216,36.6,71,27.8,723,1,1
2025-08-01 10:00:00,25.34582536199605,316,30.0,71,27.7,637,1,1
2025-08-01 11:00:00,25.712353895117076,366,30.0,76,26.2,607,1,1
2025-08-01 12:00:00,25.833035618565464,266,30.0,71,26.8,783,1,1
